1572087747 69.8903
1572087807 77.8849
1572087867 83.1141
1572087927 92.6214
1572087987 101.004
1572088047 115.023
1572088107 128.18
1572088167 142.842
1572088227 162.667
1572088287 185.243
1572088347 210.953
1572088407 240.231
1572088467 273.573
1572088527 311.541
1572088587 347.178
1572088647 378.6
1572088707 412.866
1572088767 460.093
1572088827 490.984
1572088947 559.127
1572089067 623.083
1572089187 679.477
1572089307 725.098
1572089427 757.201
1572089547 808.039
1572089667 881.173
1572089787 960.926
1572090267 1547.56
1572090747 2285.48
1572092667 4283.38
1572094587 12928.6
1572096507 9141.93
1572099507 21743.3
1572101427 62846
1572103347 70034.7
1572105267 74736.9
1572107187 78045.8
1572109107 81501.2
1572111027 79754.8
1572112947 74736.9
1572114867 70034.7
1572116787 5927.81
1572118166 39022.9
1572120086 9141.93
1572122006 3843.71
1572123926 2050.89
1572124406 1419.12
1572124886 1025.44
1572125006 900.469
1572125126 808.039
1572125246 694.356
1572125366 609.732
1572125486 501.735
1572125606 404.019
1572125726 325.335
1572125846 256.36
1572125906 230.046
1572125966 202.009
1572126026 173.589
1572126086 149.166
1572126146 130.987
1572126206 112.558
1572126266 94.6495
1572126326 77.8849
1572126386 64.0896
1572126446 53.8926
1572126506 44.3469
1572126566 37.2911
1572126626 30.0283
1572126686 25.2506
1572126746 20.3328
1572126806 16.7313
1572126866 14.3773
1572126926 12.0897
1572126986 10.1661
1572127046 8.18607
1572127106 6.73602
1572127166 5.54281
1572127226 4.56094
1572127286 3.59385
1572127346 2.8938
1572127406 2.38113
1572127466 1.91727
1572127526 1.47827
1572127586 1.16473
1572127646 0.937771
1572127706 0.73882
1572173127 5.42403
1572173187 6.73602
1572173247 8.18607
1572173307 9.52644
1572173367 11.5771
1572173427 13.184
1572173487 15.0139
1572173547 17.4721
1572173607 20.7781
1572173667 25.2506
1572173727 30.0283
1572173787 36.492
1572173847 41.5568
1572173907 47.3244
1572173967 53.8926
1572174027 62.7163
1572174087 71.4207
1572174147 76.216
1572174207 81.3332
1572174267 86.7939
1572174327 92.6214
1572174387 105.476
1572174447 117.541
1572174507 136.786
1572174567 159.181
1572174627 181.274
1572174687 202.009
1572174747 225.117
1572174807 240.231
1572174867 256.36
1572174927 273.573
1572174987 291.94
1572175107 325.335
1572175227 362.549
1572175347 404.019
1572175467 440.586
1572175587 490.984
1572175707 559.127
1572175827 636.727
1572175947 725.098
1572176427 1219.46
1572176907 1840.37
1572178827 2777.43
1572180747 3302.93
1572182667 3028.8
1572185817 2717.91
1572187737 2438.93
1572189657 1246.17
1572191577 1724.58
1572193497 2335.53
1572195417 523.949
1572197337 1419.12
1572199257 1193.33
1572201177 1616.08
1572203846 559.127
1572205766 490.984
1572207686 559.127
1572209606 149.166
1572210086 169.869
1572210566 81.3332
1572210686 71.4207
1572210806 68.3927
1572210926 68.3927
1572211046 71.4207
1572211166 86.7939
1572211286 103.216
1572211406 96.7221
1572211526 86.7939
1572211586 65.493
1572211646 52.7378
1572211706 48.3607
1572211766 56.2787
1572211826 49.4197
1572211886 44.3469
1572211946 38.9421
1572212006 37.2911
1572212066 31.3578
1572212126 32.0445
1572212186 30.0283
1572212246 30.0283
1572212306 22.1731
1572212366 18.2457
1572212426 15.3426
1572212486 14.3773
1572212546 10.6162
1572212606 9.52644
1572212666 7.671
1572212726 6.59167
1572212786 6.45041
1572212846 7.34574
1572212906 6.45041
1572212966 4.86721
1572213026 3.83518
1572213086 2.65358
1572213146 1.91727
1572213206 1.21633
1572213266 1.47827
1572213326 1.21633
1572213386 0.478843
1572259977 5.915
1572260037 7.18833
1572260097 8.36534
1572260157 10.6162
1572260217 13.184
1572260277 16.0219
1572260337 17.8547
1572260397 21.698
1572260457 25.8035
1572260517 29.3849
1572260577 30.6859
1572260637 31.3578
1572260697 36.492
1572260757 45.318
1572260817 51.6077
1572260877 52.7378
1572260937 60.0573
1572260997 60.0573
1572261057 72.9846
1572261117 84.9341
1572261177 92.6214
1572261237 101.004
1572261297 117.541
1572261357 125.433
1572261417 145.97
1572261477 162.667
1572261537 181.274
1572261597 193.445
1572261657 193.445
1572261717 197.681
1572261777 206.433
1572261837 189.3
1572261957 193.445
1572262077 230.046
1572262197 339.738
1572262317 235.083
1572262437 291.94
1572262557 339.738
1572262677 480.463
1572262797 571.37
1572263277 547.146
1572263757 725.098
1572265677 1581.45
1572267597 3095.13
1572269517 3601.88
1572271977 3680.75
1572273897 5927.81
1572275817 5435.82
1572277737 7687.42
1572279657 6750.52
1572281577 4191.59
1572283497 6750.52
1572285417 8383.19
1572287337 5319.34
1572289257 5554.85
1572290696 3761.34
1572292616 2659.67
1572294536 1193.33
1572296456 583.881
1572296936 583.881
1572297416 378.6
1572297536 347.178
1572297656 304.866
1572297776 273.573
1572297896 245.492
1572298016 206.433
1572298136 173.589
1572298256 149.166
1572298376 133.855
1572298436 122.745
1572298496 115.023
1572298556 103.216
1572298616 94.6495
1572298676 88.6945
1572298736 77.8849
1572298796 69.8903
1572298856 62.7163
1572298916 55.0727
1572298976 48.3607
1572299036 43.3967
1572299096 37.2911
1572299156 32.0445
1572299216 27.5361
1572299276 23.6619
1572299336 20.7781
1572299396 17.4721
1572299456 15.3426
1572299516 12.625
1572299576 10.3887
1572299636 8.54853
1572299696 7.03428
1572299756 5.30779
1572299816 4.09272
1572299876 3.15577
1572299936 2.43329
1572299996 1.91727
1572300056 1.47827
1572300116 1.16473
1572300176 0.73882
1572300236 0.478843
1572346017 4.9738
1572346077 6.17691
1572346137 7.671
1572346197 9.32229
1572346257 11.0863
1572346317 13.184
1572346377 16.0219
1572346437 19.0535
1572346497 23.1549
1572346557 28.139
1572346617 32.7462
1572346677 38.9421
1572346737 45.318
1572346797 51.6077
1572346857 60.0573
1572346917 68.3927
1572346977 77.8849
1572347037 88.6945
1572347097 101.004
1572347157 115.023
1572347217 128.18
1572347277 139.781
1572347337 152.433
1572347397 166.229
1572347457 181.274
1572347517 193.445
1572347577 210.953
1572347637 230.046
1572347697 250.867
1572347757 267.71
1572347817 285.685
1572347877 304.866
1572347997 339.738
1572348117 386.89
1572348237 450.234
1572348357 512.721
1572348477 583.881
1572348597 650.67
1572348717 725.098
1572348837 790.725
1572349317 1094.29
1572349797 1273.46
1572351717 2188.58
1572353637 3524.7
1572355557 3302.93
